ID,Benchmark,?Solved,Bound,Time
2148,spider_bak-college_1-0032.txt,True,1,1.250536
2149,spider_bak-college_1-0032.txt,True,1,1.116511
2150,spider_bak-college_1-0032.txt,True,1,1.090809
2151,spider_bak-college_1-0032.txt,True,1,1.296652
2152,spider_bak-college_1-0032.txt,True,2,5.584825
2153,spider_bak-college_1-0032.txt,True,2,3.724534
2154,spider_bak-college_1-0032.txt,True,2,3.278823
2155,spider_bak-college_1-0032.txt,True,2,3.292936
2156,spider_bak-college_1-0032.txt,True,2,3.998778
2157,spider_bak-college_1-0032.txt,True,3,7.062152
2158,spider_bak-department_store-0043.txt,True,1,1.315919
2159,spider_bak-tracking_grants_for_research-0037.txt,,1,
2160,spider_bak-tracking_grants_for_research-0037.txt,,1,
2161,spider_bak-tracking_grants_for_research-0037.txt,,1,
2162,spider_bak-tracking_grants_for_research-0037.txt,,1,
2163,spider_bak-tracking_grants_for_research-0037.txt,,1,
2164,spider_bak-tracking_grants_for_research-0037.txt,,1,
2165,spider_bak-tracking_grants_for_research-0037.txt,,1,
2166,spider_bak-tracking_grants_for_research-0037.txt,,1,
2167,spider_bak-tracking_grants_for_research-0037.txt,,1,
2168,spider_bak-tracking_grants_for_research-0037.txt,,1,
2169,spider_bak-tracking_grants_for_research-0037.txt,,1,
2170,spider_bak-tracking_grants_for_research-0037.txt,,1,
2171,spider_bak-tracking_grants_for_research-0037.txt,,1,
2172,spider_bak-tracking_grants_for_research-0037.txt,,1,
2173,spider_bak-tracking_grants_for_research-0037.txt,,1,
2174,spider_bak-tracking_grants_for_research-0037.txt,,1,
2175,spider_bak-tracking_grants_for_research-0037.txt,,1,
2176,spider_bak-tracking_grants_for_research-0037.txt,,1,
2177,spider_bak-tracking_grants_for_research-0037.txt,,1,
2178,spider_bak-tracking_grants_for_research-0037.txt,,1,
2179,spider-customers_and_invoices-0037.txt,False,4,46.834147
2180,spider-gymnast-0006.txt,True,2,4.990404
2181,spider-local_govt_and_lot-0009.txt,True,1,1.2981660000000002
2182,spider-inn_1-0009.txt,True,1,1.336219
2183,spider_bak-swimming-0020.txt,,1,
2184,spider_bak-swimming-0020.txt,,1,
2185,spider_bak-swimming-0020.txt,,1,
2186,db2csv-employee_hire_evaluation-0015_dev.txt,True,2,1.0522399999999998
2187,db2csv-employee_hire_evaluation-0015_dev.txt,True,2,2.775632
2188,db2csv-employee_hire_evaluation-0015_dev.txt,True,2,7.290804
2189,spider_bak-phone_market-0004.txt,True,1,1.053408
2190,spider-election-0013.txt,True,2,8.335411
2191,spider-election-0013.txt,True,2,6.051704
2192,spider-election-0013.txt,True,2,9.57674
2193,spider_bak-college_1-0024.txt,True,2,4.031755
2194,spider-aircraft-0007.txt,True,2,2.610068
2195,spider_bak-college_1-0030.txt,True,2,1.302866
2196,spider_bak-college_1-0030.txt,True,2,2.7497629999999997
2197,spider_bak-college_1-0030.txt,True,2,2.058607
2198,spider_bak-college_1-0030.txt,True,2,2.071779
2199,spider_bak-college_1-0030.txt,True,2,1.937213
2200,spider_bak-college_1-0030.txt,True,2,2.025957
2201,spider_bak-college_1-0030.txt,True,2,3.226795
2202,spider_bak-college_1-0030.txt,True,3,5.708012
2203,spider_bak-college_1-0030.txt,True,3,5.6159
2204,spider_bak-college_1-0030.txt,True,3,6.708345
2205,spider_bak-network_2-0039.txt,True,2,7.796054
2206,spider_bak-storm_record-0002.txt,True,2,3.197705
2207,spider_bak-network_2-0005.txt,True,2,2.406364
2208,spider-hospital_1-0020.txt,,1,
2209,spider-hr_1-0038.txt,True,2,8.091408
2210,db2csv-singer-0025_dev.txt,True,2,17.088262999999998
2211,db2csv-singer-0025_dev.txt,True,2,10.799557
2212,db2csv-singer-0025_dev.txt,True,2,14.939129
2213,spider-hospital_1-0034.txt,,1,
2214,spider-hospital_1-0034.txt,,1,
2215,spider-hospital_1-0034.txt,,1,
2216,spider-college_1-0012.txt,True,2,2.281644
2217,spider-college_1-0012.txt,True,2,3.951398
2218,spider-college_1-0012.txt,True,2,4.272955
2219,spider-college_1-0012.txt,True,3,10.147167
2220,spider-college_1-0012.txt,True,3,6.33666
2221,spider-college_1-0012.txt,True,2,3.292763
2222,spider-college_1-0012.txt,True,2,4.430435
2223,spider-college_1-0012.txt,True,2,3.214972
2224,spider-college_1-0012.txt,True,2,3.981868
2225,spider-college_1-0012.txt,True,2,3.1032919999999997
2226,spider-college_1-0012.txt,True,2,4.370554
2227,spider-college_1-0012.txt,True,3,14.142769
2228,spider-college_1-0012.txt,True,2,4.268177
2229,spider-college_1-0012.txt,True,2,3.709824
2230,spider-college_1-0012.txt,True,3,14.554406
2231,spider-college_1-0012.txt,True,2,5.683202
2232,spider-college_1-0012.txt,True,2,4.406223
2233,spider-college_1-0012.txt,True,3,8.670862
2234,spider-college_1-0012.txt,True,3,6.538378
2235,spider-college_1-0012.txt,True,2,4.297397999999999
2236,spider-college_1-0012.txt,True,2,4.158737
2237,spider-network_2-0033.txt,True,2,3.87753
2238,spider-network_2-0033.txt,True,2,7.876291
2239,spider-network_2-0033.txt,True,2,12.658768
2240,spider-loan_1-0012.txt,True,2,2.6762129999999997
2241,db2csv-orchestra-0015_dev.txt,True,2,2.84836
2242,spider-college_2-0082.txt,,1,
2243,spider-college_2-0082.txt,,1,
2244,spider_bak-store_product-0004.txt,True,1,1.050384
2245,spider-company_employee-0013.txt,True,2,28.303243
2246,db2csv-orchestra-0005_dev.txt,True,2,2.39126
2247,db2csv-orchestra-0005_dev.txt,True,1,0.90436
2248,db2csv-orchestra-0005_dev.txt,True,1,0.814813
2249,db2csv-orchestra-0005_dev.txt,True,1,0.881494
2250,db2csv-orchestra-0005_dev.txt,True,1,0.8337899999999999
2251,db2csv-orchestra-0005_dev.txt,True,1,0.918126
2252,db2csv-orchestra-0005_dev.txt,True,1,0.775212
2253,db2csv-orchestra-0005_dev.txt,True,1,0.877212
2254,db2csv-orchestra-0005_dev.txt,True,1,0.878121
2255,db2csv-orchestra-0005_dev.txt,True,1,0.98284
2256,db2csv-orchestra-0005_dev.txt,True,1,0.945879
2257,db2csv-orchestra-0005_dev.txt,True,1,0.77271
2258,db2csv-orchestra-0005_dev.txt,True,2,2.5555250000000003
2259,db2csv-orchestra-0005_dev.txt,True,1,1.115382
2260,db2csv-orchestra-0005_dev.txt,True,1,1.218677
2261,db2csv-orchestra-0005_dev.txt,True,1,1.462914
2262,db2csv-orchestra-0005_dev.txt,True,2,2.696281
2263,db2csv-orchestra-0005_dev.txt,True,1,1.120775
2264,db2csv-orchestra-0005_dev.txt,True,1,1.048486
2265,db2csv-orchestra-0005_dev.txt,True,1,0.938085
2266,db2csv-orchestra-0005_dev.txt,True,1,0.964873
2267,spider_bak-dorm_1-0025.txt,True,2,2.180927
2268,spider_bak-party_people-0003.txt,,1,
2269,spider-station_weather-0002.txt,True,2,1.213792
2270,spider_bak-station_weather-0012.txt,True,2,2.6045800000000003
2271,spider_bak-school_bus-0017.txt,True,2,2.433438
2272,spider_bak-school_bus-0017.txt,True,2,3.622707
2273,spider_bak-school_bus-0017.txt,True,2,3.034745
2274,spider-program_share-0012.txt,True,1,1.177111
2275,spider-program_share-0012.txt,,1,
2276,spider-program_share-0012.txt,,1,
2277,spider-storm_record-0019.txt,True,2,19.644421
2278,spider-book_2-0011.txt,True,2,4.437705
2279,spider-book_2-0011.txt,True,2,8.447123
2280,spider-book_2-0011.txt,True,2,10.230116
2281,spider-book_2-0011.txt,True,2,13.507975
2282,spider-book_2-0011.txt,True,2,5.533744
2283,spider-book_2-0011.txt,True,2,10.977828
2284,spider-debate-0005.txt,True,2,3.950164
2285,spider_bak-voter_2-0003.txt,False,7,53.595046
2286,spider_bak-school_player-0013.txt,True,2,5.659085
2287,spider-e_government-0001.txt,True,2,2.335914
2288,spider_bak-e_learning-0016.txt,True,2,1.758457
2289,spider-student_assessment-0019.txt,True,2,4.121642
2290,spider-student_assessment-0019.txt,True,2,9.6514
2291,spider-student_assessment-0019.txt,True,2,7.130697
2292,spider_bak-twitter_1-0007.txt,False,7,47.525499
2293,spider-game_injury-0002.txt,,1,
2294,spider_bak-film_rank-0013.txt,True,2,5.10108
2295,spider_bak-film_rank-0013.txt,True,2,4.13594
2296,spider_bak-film_rank-0013.txt,True,2,7.009466
2297,spider_bak-film_rank-0012.txt,True,1,3.230049
2298,spider_bak-film_rank-0012.txt,True,1,3.448113
2299,spider_bak-film_rank-0012.txt,True,1,2.486408
2300,spider_bak-film_rank-0012.txt,True,1,2.5945419999999997
2301,spider_bak-film_rank-0012.txt,True,1,2.353742
2302,spider_bak-film_rank-0012.txt,False,2,1.629909
2303,spider_bak-film_rank-0012.txt,False,2,1.371813
2304,spider_bak-film_rank-0012.txt,False,2,1.528579
2305,spider_bak-film_rank-0012.txt,False,2,1.649449
2306,spider_bak-film_rank-0012.txt,False,2,1.482056
2307,spider_bak-film_rank-0012.txt,False,2,1.473049
2308,spider-game_1-0033.txt,False,7,48.685344
2309,db2csv-pets_1-0034_dev.txt,True,2,4.203818
2310,db2csv-pets_1-0034_dev.txt,True,2,5.782738
2311,db2csv-pets_1-0034_dev.txt,True,2,5.406842
2312,spider_bak-voter_2-0016.txt,True,2,12.506745
2313,db2csv-battle_death-0007_dev.txt,,1,
2314,db2csv-battle_death-0007_dev.txt,,1,
2315,db2csv-battle_death-0007_dev.txt,,1,
2316,db2csv-battle_death-0007_dev.txt,,1,
2317,db2csv-battle_death-0007_dev.txt,,1,
2318,db2csv-battle_death-0007_dev.txt,,1,
2319,db2csv-battle_death-0007_dev.txt,,1,
2320,db2csv-battle_death-0007_dev.txt,,1,
2321,db2csv-battle_death-0007_dev.txt,,1,
2322,db2csv-battle_death-0007_dev.txt,,1,
2323,db2csv-battle_death-0007_dev.txt,,1,
2324,db2csv-battle_death-0007_dev.txt,,1,
2325,db2csv-battle_death-0007_dev.txt,,1,
2326,db2csv-battle_death-0007_dev.txt,,1,
2327,db2csv-battle_death-0007_dev.txt,,1,
2328,spider-train_station-0023.txt,True,2,1.064215
2329,spider-train_station-0023.txt,True,2,0.973922
2330,spider-train_station-0023.txt,True,2,1.126593
2331,spider-train_station-0023.txt,True,2,2.057473
2332,spider-train_station-0023.txt,True,2,2.547688
2333,spider-train_station-0023.txt,True,2,2.753203
2334,spider-debate-0004.txt,True,2,1.939522
2335,spider-storm_record-0018.txt,True,2,19.955538
2336,spider-book_2-0010.txt,True,2,5.727669000000001
2337,spider-book_2-0010.txt,True,2,5.970026
2338,spider-book_2-0010.txt,True,2,12.691692
2339,spider-pilot_record-0012.txt,True,2,32.823947
2340,spider_bak-performance_attendance-0002.txt,True,2,2.041758
2341,spider-station_weather-0003.txt,True,2,4.700341
2342,spider_bak-protein_institute-0010.txt,True,1,0.916092
2343,spider_bak-protein_institute-0010.txt,True,2,2.9134659999999997
2344,spider_bak-protein_institute-0010.txt,True,2,2.502412
2345,spider_bak-protein_institute-0010.txt,True,1,1.025579
2346,spider_bak-protein_institute-0010.txt,,1,
2347,spider_bak-protein_institute-0010.txt,True,1,1.066884
2348,spider_bak-protein_institute-0010.txt,True,1,1.068996
2349,spider_bak-protein_institute-0010.txt,True,2,2.630343
2350,spider_bak-protein_institute-0010.txt,,1,
2351,spider_bak-protein_institute-0010.txt,True,2,4.08967
2352,spider_bak-protein_institute-0010.txt,True,1,1.143497
2353,spider_bak-protein_institute-0010.txt,,1,
2354,spider_bak-protein_institute-0010.txt,True,1,1.283865
2355,spider_bak-protein_institute-0010.txt,,1,
2356,spider_bak-protein_institute-0010.txt,,1,
2357,spider-ship_mission-0011.txt,True,2,8.154262
2358,spider_bak-party_people-0002.txt,,1,
2359,spider-hospital_1-0009.txt,,1,
2360,spider_bak-pilot_record-0009.txt,True,2,2.816555
2361,spider-loan_1-0013.txt,True,2,2.879012
2362,spider-college_1-0013.txt,True,2,5.186208
2363,spider-hospital_1-0021.txt,,1,
2364,spider-hospital_1-0021.txt,,1,
2365,spider-hospital_1-0021.txt,,1,
2366,spider-hospital_1-0021.txt,,1,
2367,spider-hospital_1-0021.txt,,1,
2368,spider-hospital_1-0021.txt,,1,
2369,spider-hospital_1-0021.txt,,1,
2370,spider-hospital_1-0021.txt,,1,
2371,spider-hospital_1-0021.txt,,1,
2372,spider-hospital_1-0021.txt,,1,
2373,spider-hospital_1-0021.txt,,1,
2374,spider-hospital_1-0021.txt,,1,
2375,spider-hospital_1-0021.txt,,1,
2376,spider-hospital_1-0021.txt,,1,
2377,spider-hospital_1-0021.txt,,1,
2378,spider_bak-network_2-0004.txt,True,2,1.331213
2379,spider_bak-network_2-0004.txt,True,2,2.297882
2380,spider_bak-network_2-0004.txt,True,2,1.673736
2381,spider-workshop_paper-0002.txt,True,2,2.048492
2382,spider_bak-company_1-0001.txt,True,2,1.311254
2383,db2csv-student_transcripts_tracking-0047_dev.txt,True,2,3.924317
2384,db2csv-student_transcripts_tracking-0047_dev.txt,True,1,1.123392
2385,db2csv-student_transcripts_tracking-0047_dev.txt,True,1,1.404952
2386,db2csv-student_transcripts_tracking-0047_dev.txt,True,1,1.303191
2387,db2csv-student_transcripts_tracking-0047_dev.txt,True,1,1.319388
2388,db2csv-student_transcripts_tracking-0047_dev.txt,True,1,1.080061
2389,spider-apartment_rentals-0029.txt,True,2,3.041328
2390,spider-election_representative-0012.txt,True,2,4.278439
2391,spider-election_representative-0012.txt,True,2,7.937046
2392,spider-election_representative-0012.txt,True,2,5.890067999999999
2393,spider-election_representative-0012.txt,True,2,6.189662
2394,spider-election_representative-0012.txt,True,2,5.596792
2395,spider-election_representative-0012.txt,True,2,9.072039
2396,spider-election_representative-0012.txt,True,2,3.718771
2397,spider-election_representative-0012.txt,True,2,5.4729019999999995
2398,spider-election_representative-0012.txt,True,2,9.944262
2399,spider-election_representative-0012.txt,True,2,7.022914
2400,spider_bak-hr_1-0032.txt,False,2,1.555756
2401,db2csv-course_teach-0004_dev.txt,True,2,1.6998220000000002
2402,spider-gymnast-0003.txt,True,2,2.273546
2403,db2csv-orchestra-0004_dev.txt,True,2,1.64823
2404,db2csv-orchestra-0014_dev.txt,True,2,1.659054
2405,spider_bak-network_2-0014.txt,True,2,56.873424
2406,spider_bak-college_1-0009.txt,True,2,1.964254
2407,spider_bak-college_1-0009.txt,True,1,1.097259
2408,spider_bak-college_1-0009.txt,True,1,1.18164
2409,spider_bak-college_1-0009.txt,True,1,1.6876699999999998
2410,spider_bak-college_1-0009.txt,True,1,1.730888
2411,spider_bak-college_1-0009.txt,True,1,1.417643
2412,spider_bak-college_1-0009.txt,True,1,1.235077
2413,spider_bak-college_1-0009.txt,True,1,1.266603
2414,spider_bak-college_1-0009.txt,True,1,1.314492
2415,spider_bak-college_1-0009.txt,True,2,2.7808140000000003
2416,spider_bak-college_1-0009.txt,True,2,3.1540549999999996
2417,spider_bak-college_1-0009.txt,True,2,4.343179
2418,spider_bak-college_1-0009.txt,True,2,3.688479
2419,spider_bak-college_1-0009.txt,True,2,3.32372
2420,spider_bak-college_1-0009.txt,True,3,11.794629
2421,spider-workshop_paper-0012.txt,True,2,15.968553
2422,spider-workshop_paper-0012.txt,True,2,16.157381
2423,spider-workshop_paper-0012.txt,True,2,14.077639
2424,spider-workshop_paper-0012.txt,True,2,10.911214
2425,spider-workshop_paper-0012.txt,True,2,18.844592
2426,spider-workshop_paper-0012.txt,True,2,11.964792
2427,spider_bak-network_2-0028.txt,True,2,3.649592
2428,spider_bak-network_2-0028.txt,False,3,27.731929
2429,spider_bak-network_2-0028.txt,True,2,6.1126450000000006
2430,spider-aircraft-0016.txt,True,2,1.827363
2431,spider-company_employee-0002.txt,True,2,1.126958
2432,spider-network_2-0022.txt,True,2,12.315438
2433,spider-company_employee-0016.txt,True,2,1.32666
2434,spider-company_employee-0016.txt,True,2,1.05816
2435,spider-company_employee-0016.txt,True,2,1.840889
2436,spider-company_employee-0016.txt,True,2,1.639775
2437,spider-company_employee-0016.txt,True,2,1.965768
2438,spider-company_employee-0016.txt,True,2,2.187401
2439,spider_bak-store_product-0001.txt,True,2,1.268555
2440,spider_bak-college_2-0072.txt,,1,
2441,spider_bak-college_2-0072.txt,,1,
2442,spider_bak-college_2-0072.txt,,1,
2443,spider_bak-college_2-0072.txt,,1,
2444,spider_bak-college_2-0072.txt,,1,
2445,spider_bak-college_2-0072.txt,,1,
2446,spider-loan_1-0003.txt,True,1,0.96619
2447,spider-loan_1-0003.txt,True,2,1.968064
2448,spider-loan_1-0003.txt,True,1,1.000711
2449,spider-loan_1-0003.txt,True,1,1.407002
2450,spider-loan_1-0003.txt,,1,
2451,spider-loan_1-0003.txt,,1,
2452,spider-loan_1-0003.txt,True,1,1.229389
2453,spider-loan_1-0003.txt,True,2,5.203028
2454,spider-loan_1-0003.txt,True,1,1.116804
2455,spider-loan_1-0003.txt,,1,
2456,spider-loan_1-0003.txt,,1,
2457,spider-loan_1-0003.txt,True,1,1.177188
2458,spider-loan_1-0003.txt,True,1,1.210485
2459,spider-loan_1-0003.txt,,1,
2460,spider-loan_1-0003.txt,,1,
2461,spider-loan_1-0003.txt,True,1,1.367888
2462,spider-loan_1-0003.txt,,1,
2463,spider-loan_1-0003.txt,,1,
2464,spider-loan_1-0003.txt,,1,
2465,spider-loan_1-0003.txt,,1,
2466,spider-loan_1-0003.txt,,1,
2467,db2csv-employee_hire_evaluation-0004_dev.txt,True,2,1.866445
2468,spider_bak-station_weather-0003.txt,True,2,1.997612
2469,spider-pilot_record-0002.txt,True,2,2.213999
2470,spider_bak-game_injury-0018.txt,,1,
2471,spider_bak-game_injury-0018.txt,,1,
2472,spider_bak-game_injury-0018.txt,,1,
2473,spider_bak-wrestler-0019.txt,True,2,1.460785
2474,spider_bak-party_people-0006.txt,,1,
2475,spider_bak-party_people-0006.txt,,1,
2476,spider_bak-party_people-0006.txt,,1,
2477,spider_bak-party_people-0006.txt,,1,
2478,spider_bak-party_people-0006.txt,,1,
2479,spider_bak-party_people-0006.txt,,1,
2480,spider-ship_mission-0015.txt,True,2,1.749825
2481,spider_bak-election_representative-0010.txt,True,2,2.989471
2482,spider_bak-election_representative-0010.txt,True,2,4.372889
2483,spider_bak-election_representative-0010.txt,True,2,4.592558
2484,spider_bak-election_representative-0010.txt,True,2,4.6267949999999995
2485,spider_bak-election_representative-0010.txt,True,2,4.675912
2486,spider_bak-election_representative-0010.txt,True,2,11.353607
2487,spider_bak-election_representative-0010.txt,True,2,3.3973690000000003
2488,spider_bak-election_representative-0010.txt,True,2,7.321543999999999
2489,spider_bak-election_representative-0010.txt,True,2,8.741897
2490,spider_bak-election_representative-0010.txt,True,2,11.393095
2491,spider-program_share-0017.txt,True,2,2.97896
2492,spider-program_share-0017.txt,True,1,1.149985
2493,spider-program_share-0017.txt,True,1,1.124106
2494,spider-program_share-0017.txt,True,1,0.876139
2495,spider-program_share-0017.txt,True,1,0.8064199999999999
2496,spider-program_share-0017.txt,True,1,1.173234
2497,spider-program_share-0017.txt,True,1,0.7983
2498,spider-program_share-0017.txt,True,1,1.011116
2499,spider-program_share-0017.txt,True,1,1.000273
2500,spider-program_share-0017.txt,True,1,1.098644
2501,spider-program_share-0017.txt,True,1,1.1640450000000002
2502,spider-program_share-0017.txt,True,1,1.195659
2503,spider-program_share-0017.txt,True,1,1.029152
2504,spider-program_share-0017.txt,True,2,3.820153
2505,spider-program_share-0017.txt,True,1,1.180373
2506,spider-program_share-0017.txt,True,2,2.657729
2507,spider-program_share-0017.txt,True,1,1.015003
2508,spider-program_share-0017.txt,True,1,1.237375
2509,spider-program_share-0017.txt,True,1,0.998467
2510,spider-program_share-0017.txt,True,1,1.146741
2511,spider-program_share-0017.txt,True,1,1.189577
2512,spider_bak-school_bus-0012.txt,True,2,22.548576
2513,spider_bak-voter_2-0006.txt,True,2,2.665766
2514,spider_bak-school_player-0002.txt,True,2,1.808229
2515,spider_bak-icfp_1-0033.txt,True,2,2.672861
2516,spider_bak-election-0015.txt,True,2,6.971164
2517,spider_bak-election-0015.txt,True,2,6.802657
2518,spider_bak-customer_deliveries-0004.txt,,1,
2519,spider-sports_competition-0014.txt,True,2,6.70715
2520,spider-game_injury-0013.txt,,1,
2521,spider-game_injury-0013.txt,,1,
2522,spider-game_injury-0013.txt,,1,
2523,spider-game_injury-0013.txt,,1,
2524,spider-game_injury-0013.txt,,1,
2525,spider-game_injury-0013.txt,,1,
2526,spider-game_injury-0013.txt,,1,
2527,spider-game_injury-0013.txt,,1,
2528,spider-game_injury-0013.txt,,1,
2529,spider-game_injury-0013.txt,,1,
2530,spider-game_injury-0013.txt,,1,
2531,spider-game_injury-0013.txt,,1,
2532,spider-game_injury-0013.txt,,1,
2533,spider-game_injury-0013.txt,,1,
2534,spider-game_injury-0013.txt,,1,
2535,spider-game_injury-0013.txt,,1,
2536,spider-game_injury-0013.txt,,1,
2537,spider-game_injury-0013.txt,,1,
2538,spider-game_injury-0013.txt,,1,
2539,spider-game_injury-0013.txt,,1,
2540,spider-game_injury-0013.txt,,1,
2541,spider-game_injury-0013.txt,,1,
2542,spider-game_injury-0013.txt,,1,
2543,spider-game_injury-0013.txt,,1,
2544,spider-game_injury-0013.txt,,1,
2545,spider-game_injury-0013.txt,,1,
2546,spider-game_injury-0013.txt,,1,
2547,spider-game_injury-0013.txt,,1,
2548,spider-game_injury-0013.txt,,1,
2549,spider-game_injury-0013.txt,,1,
2550,spider-game_injury-0013.txt,,1,
2551,spider-game_injury-0013.txt,,1,
2552,spider-game_injury-0013.txt,,1,
2553,spider-game_injury-0013.txt,,1,
2554,spider-game_injury-0013.txt,,1,
2555,spider-game_injury-0013.txt,,1,
2556,spider-game_injury-0013.txt,,1,
2557,spider-game_injury-0013.txt,,1,
2558,spider-game_injury-0013.txt,,1,
2559,spider-game_injury-0013.txt,,1,
2560,spider-game_injury-0013.txt,,1,
2561,spider-game_injury-0013.txt,,1,
2562,spider-game_injury-0013.txt,,1,
2563,spider-game_injury-0013.txt,,1,
2564,spider-game_injury-0013.txt,,1,
2565,spider-game_injury-0013.txt,,1,
2566,spider-game_injury-0013.txt,,1,
2567,spider-game_injury-0013.txt,,1,
2568,spider-game_injury-0013.txt,,1,
2569,spider-game_injury-0013.txt,,1,
2570,spider-game_injury-0013.txt,,1,
2571,spider-game_injury-0013.txt,,1,
2572,spider-game_injury-0013.txt,,1,
2573,spider-game_injury-0013.txt,,1,
2574,spider-game_injury-0013.txt,,1,
2575,spider-game_injury-0013.txt,,1,
2576,spider-game_injury-0013.txt,,1,
2577,spider-game_injury-0013.txt,,1,
2578,spider-game_injury-0013.txt,,1,
2579,spider-game_injury-0013.txt,,1,
2580,spider-game_injury-0013.txt,,1,
2581,spider-game_injury-0013.txt,,1,
2582,spider-game_injury-0013.txt,,1,
2583,spider-game_injury-0013.txt,,1,
2584,spider-game_injury-0013.txt,,1,
2585,spider-game_injury-0013.txt,,1,
2586,spider-game_injury-0013.txt,,1,
2587,spider-game_injury-0013.txt,,1,
2588,spider-game_injury-0013.txt,,1,
2589,spider-game_injury-0013.txt,,1,
2590,spider-game_injury-0013.txt,,1,
2591,spider-game_injury-0013.txt,,1,
2592,spider-game_injury-0013.txt,,1,
2593,spider-game_injury-0013.txt,,1,
2594,spider-game_injury-0013.txt,,1,
2595,spider-game_injury-0013.txt,,1,
2596,spider-game_injury-0013.txt,,1,
2597,spider-game_injury-0013.txt,,1,
2598,spider-game_injury-0013.txt,,1,
2599,spider-game_injury-0013.txt,,1,
2600,spider-game_injury-0013.txt,,1,
2601,spider-game_injury-0013.txt,,1,
2602,spider-game_injury-0013.txt,,1,
2603,spider-game_injury-0013.txt,,1,
2604,spider-game_injury-0013.txt,,1,
2605,spider-game_injury-0013.txt,,1,
2606,spider-game_injury-0013.txt,,1,
2607,spider-game_injury-0013.txt,,1,
2608,spider-game_injury-0013.txt,,1,
2609,spider-game_injury-0013.txt,,1,
2610,spider-game_injury-0013.txt,,1,
2611,spider-game_injury-0013.txt,,1,
2612,spider-game_injury-0013.txt,,1,
2613,spider-game_injury-0013.txt,,1,
2614,spider-game_injury-0013.txt,,1,
2615,spider-game_injury-0013.txt,,1,
2616,spider-game_injury-0013.txt,,1,
2617,spider-game_injury-0013.txt,,1,
2618,spider-game_injury-0013.txt,,1,
2619,spider-game_injury-0013.txt,,1,
2620,spider-game_injury-0013.txt,,1,
2621,spider-game_injury-0013.txt,,1,
2622,spider-game_injury-0013.txt,,1,
2623,db2csv-cre_Doc_Template_Mgt-0010_dev.txt,False,7,47.610575
2624,spider_bak-e_learning-0007.txt,False,7,56.200697
2625,spider-game_injury-0007.txt,,1,
2626,spider-game_injury-0007.txt,,1,
2627,spider-game_injury-0007.txt,,1,
2628,spider-student_assessment-0020.txt,False,2,1.325085
2629,spider-student_assessment-0020.txt,True,2,16.459861
2630,spider-student_assessment-0020.txt,True,2,15.8972
2631,spider-student_assessment-0020.txt,True,2,21.360584
2632,spider-student_assessment-0020.txt,True,2,20.933262
2633,spider-student_assessment-0020.txt,True,2,24.773134
2634,spider-student_assessment-0020.txt,True,2,3.570425
2635,spider-student_assessment-0020.txt,True,2,10.272872
2636,spider-student_assessment-0020.txt,True,2,20.62654
2637,spider-student_assessment-0020.txt,True,2,14.524019
2638,spider-student_assessment-0020.txt,True,2,16.527653
2639,spider-student_assessment-0020.txt,False,2,1.217358
2640,spider-student_assessment-0020.txt,True,2,18.808875
2641,spider-student_assessment-0020.txt,True,2,5.043103
2642,spider-student_assessment-0020.txt,True,2,24.692816
2643,spider-student_assessment-0020.txt,True,2,30.269007
2644,spider-student_assessment-0020.txt,True,2,13.031418
2645,spider-student_assessment-0020.txt,True,2,17.089246
2646,spider-student_assessment-0020.txt,True,2,22.862421
2647,spider-student_assessment-0020.txt,True,2,35.058051
2648,spider-student_assessment-0020.txt,False,2,1.526843
2649,spider_bak-activity_1-0043.txt,False,2,1.543196
2650,spider_bak-activity_1-0043.txt,True,1,1.445335
2651,spider_bak-activity_1-0043.txt,True,2,22.555085
2652,spider_bak-activity_1-0043.txt,True,2,22.216315
2653,spider_bak-activity_1-0043.txt,True,1,1.4940190000000002
2654,spider_bak-activity_1-0043.txt,True,1,1.648515
2655,spider_bak-activity_1-0043.txt,True,2,51.895337999999995
2656,spider_bak-activity_1-0043.txt,True,2,45.831207
2657,spider_bak-activity_1-0043.txt,True,1,1.39556
2658,spider_bak-activity_1-0043.txt,True,1,1.445315
2659,spider_bak-activity_1-0043.txt,True,1,1.615799
2660,spider_bak-activity_1-0043.txt,True,2,13.186070999999998
2661,spider_bak-activity_1-0043.txt,False,2,2.052275
2662,spider_bak-activity_1-0043.txt,True,1,1.913755
2663,spider_bak-activity_1-0043.txt,True,1,1.481191
2664,spider-film_rank-0009.txt,True,2,2.105757
2665,spider_bak-customer_deliveries-0005.txt,,1,
2666,spider_bak-customer_deliveries-0011.txt,,1,
2667,spider_bak-customer_deliveries-0011.txt,,1,
2668,spider_bak-customer_deliveries-0011.txt,,1,
2669,spider_bak-school_player-0003.txt,True,2,2.111732
2670,spider-twitter_1-0021.txt,True,2,2.280914
2671,spider_bak-school_bus-0007.txt,True,2,3.270079
2672,db2csv-museum_visit-0002_dev.txt,True,2,1.929419
2673,db2csv-museum_visit-0002_dev.txt,True,2,2.410953
2674,db2csv-museum_visit-0002_dev.txt,True,2,1.974324
2675,spider-music_1-0005.txt,True,2,4.950070999999999
2676,spider-music_1-0005.txt,True,2,6.083831
2677,spider-music_1-0005.txt,True,2,7.426456
2678,spider-program_share-0002.txt,True,2,2.144151
2679,spider-storm_record-0009.txt,True,2,1.092943
2680,spider-program_share-0016.txt,True,2,2.5400720000000003
2681,spider_bak-dorm_1-0035.txt,False,2,2.221491
2682,spider_bak-party_people-0007.txt,,1,
2683,spider-station_weather-0012.txt,True,2,2.60218
