ProblemID,QueryID,?Refuted,Counterexample,Time,?VeriEQLRefuted,VeriEQL time,#Iters,#Backtracking,%Backtracking Type 2,Unsat core sizes,M sizes,solving times,AST size,nodes changed
1141,72,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [372390, 372390, '0998-06-30', 'open_session'], [None, 7, '2019-07-28', 'open_session']]}",4.071445,True,0.374846,4.0,2.0,0.5,"[1, 6]","[8, 8]","[0.001945, 0.004595]",8.0,"[2, 6]"
1141,73,False,,5.010143,False,0.3834809999999999,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.001277],5.0,"[2, 3]"
1141,74,False,,26.818682,True,0.360325,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001577],6.0,"[2, 4]"
1141,75,False,,17.489444,True,1.07878,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.014605],6.0,"[2, 4]"
1141,76,False,,27.844804,False,0.227176,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001773],6.0,"[2, 4]"
1141,77,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [4, 372390, '2019-07-28', 'open_session'], [4, 372390, '2019-07-28', 'open_session']]}",0.089884,True,0.345866,3.0,1.0,0.0,[1],[5],"[0.008737, 0.001388]",5.0,[2]
1141,78,False,,6.516391,False,0.384517,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.003786],5.0,"[2, 3]"
1141,79,,,,True,0.347377,,,,,,,,
1141,80,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [5, 6, '2019-07-28', 'scroll_down']]}",0.522389,True,0.354958,3.0,1.0,0.0,[1],[6],"[0.079768, 0.002192]",6.0,[2]
1141,81,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [4, 372390, '2019-07-28', 'open_session'], [4, 372390, '2019-07-28', 'open_session']]}",0.082588,True,0.337811,3.0,1.0,0.0,[1],[5],"[0.001375, 0.001474]",5.0,[2]
1141,82,False,,3.943958,False,0.372566,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.001359],5.0,"[2, 3]"
1141,83,False,,5.381315,False,0.374712,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.002062],5.0,"[2, 3]"
1141,84,False,,3.888193,False,,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.001481],5.0,"[2, 3]"
1141,85,,,,False,0.376192,,,,,,,,
1141,86,False,,3.653939,False,0.387186,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.003549],5.0,"[2, 3]"
1141,87,False,,4.037009,False,0.375902,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.002537],5.0,"[2, 3]"
1141,88,,,,False,0.395373,,,,,,,,
1141,89,False,,30.056585,False,0.384831,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001402],6.0,"[2, 4]"
1141,90,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [5, 6, '2019-06-28', None], [372360, 372360, '2019-06-27', None]]}",1.071866,False,0.3942059999999999,3.0,1.0,0.0,[1],[6],"[0.015129, 0.004634]",6.0,[2]
1141,91,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [None, None, '2019-06-28', None], [None, None, None, None]]}",0.078796,False,0.381246,3.0,1.0,0.0,[1],[6],"[0.00171, 0.001404]",6.0,[2]
1141,92,False,,27.680479,False,0.379276,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001835],6.0,"[2, 4]"
1141,93,False,,30.156848,True,0.3425669999999999,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001385],6.0,"[2, 4]"
1141,94,,,,True,0.338565,,,,,,,,
1141,95,False,,30.229011,False,0.383522,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001899],6.0,"[2, 4]"
1141,96,,,,False,0.369741,,,,,,,,
1141,97,False,,32.986956,True,0.902268,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.009727],6.0,"[2, 4]"
1141,98,False,,28.540469,False,0.230583,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001773],6.0,"[2, 4]"
1141,99,False,,16.06699,False,0.4092159999999999,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.008214],6.0,"[2, 4]"
1141,100,,,,True,0.351299,,,,,,,,
1141,101,False,,26.160716,False,0.391007,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.020542],6.0,"[2, 4]"
1141,102,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [5, 6, '2019-07-28', 'scroll_down']]}",0.083827,True,0.355418,3.0,1.0,0.0,[1],[6],"[0.001582, 0.001461]",6.0,[2]
1141,103,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [933059742661436376, 933059742661436376, '0998-06-30', 'open_session'], [None, 6, '2019-07-28', 'open_session']]}",0.177962,True,0.357839,4.0,2.0,0.5,"[1, 4]","[6, 6]","[0.001491, 0.001691]",6.0,"[2, 4]"
1141,104,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [933059742661436376, 933059742661436376, '0998-06-30', 'open_session'], [None, 6, '2019-07-28', 'open_session']]}",0.208297,True,0.349458,4.0,2.0,0.5,"[1, 4]","[6, 6]","[0.001465, 0.003762]",6.0,"[2, 4]"
1141,105,False,,5.460639,False,0.38436,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.004123],5.0,"[2, 3]"
1141,106,False,,26.796081,False,0.409226,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.002369],6.0,"[2, 4]"
1141,107,False,,29.186713,False,0.3885079999999999,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.00801],6.0,"[2, 4]"
1141,108,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [933059742661436376, 933059742661436376, '0998-06-30', 'open_session'], [None, 6, '2019-07-28', 'open_session']]}",0.205367,True,0.352918,4.0,2.0,0.5,"[1, 4]","[6, 6]","[0.008101, 0.001695]",6.0,"[2, 4]"
1141,109,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [933059742661436376, 933059742661436376, '0998-06-30', 'open_session'], [None, 6, '2019-07-28', 'open_session']]}",0.179812,True,0.355845,4.0,2.0,0.5,"[1, 4]","[6, 6]","[0.001402, 0.001478]",6.0,"[2, 4]"
1141,110,False,,29.041625,False,0.389038,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.00145],6.0,"[2, 4]"
1141,111,False,,30.032184,False,0.417551,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.000837],6.0,"[2, 4]"
1141,112,False,,27.69847,False,0.403933,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001476],6.0,"[2, 4]"
1141,113,False,,32.726573,True,0.373898,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.062203],6.0,"[2, 4]"
1141,114,False,,27.604313,True,0.366231,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.013764],6.0,"[2, 4]"
1141,115,False,,27.639842,False,0.411798,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001459],6.0,"[2, 4]"
1141,116,False,,24.473962,False,0.411224,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.009701],6.0,"[2, 4]"
1141,117,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [None, None, '2019-06-28', None], [None, None, '0998-12-09', None]]}",0.097664,True,0.378306,3.0,1.0,0.0,[1],[6],"[0.01009, 0.011393]",6.0,[2]
1141,118,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [933059742661436376, 933059742661436376, '0998-06-30', 'open_session'], [None, 6, '2019-07-28', 'open_session']]}",0.197842,True,0.360487,4.0,2.0,0.5,"[1, 4]","[6, 6]","[0.00136, 0.001472]",6.0,"[2, 4]"
1141,119,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [5, 6, '2019-07-28', 'scroll_down']]}",0.512698,True,0.703319,3.0,1.0,0.0,[1],[6],"[0.01506, 0.019429]",6.0,[2]
1141,120,False,,2.916021,False,0.24565,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.001597],5.0,"[2, 3]"
1141,121,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [4, 372390, '2019-07-28', 'open_session'], [4, 372390, '2019-07-28', 'open_session']]}",0.083605,True,0.359934,3.0,1.0,0.0,[1],[5],"[0.001292, 0.001898]",5.0,[2]
1141,122,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [4, 372390, '2019-07-28', 'open_session'], [4, 372390, '2019-07-28', 'open_session']]}",0.081401,True,0.358784,3.0,1.0,0.0,[1],[5],"[0.001519, 0.001545]",5.0,[2]
1141,123,,,,False,0.397649,,,,,,,,
1141,124,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [5, 6, '2019-07-28', 'scroll_down']]}",0.109769,True,0.360804,3.0,1.0,0.0,[1],[6],"[0.0132, 0.010901]",6.0,[2]
1141,125,False,,18.88291,False,0.395153,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.012084],6.0,"[2, 4]"
1141,126,False,,27.224779,False,0.85283,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001431],6.0,"[2, 4]"
1141,127,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [1115323818055857073, 1115323818055857073, '0998-06-30', 'open_session'], [None, 6, '2019-07-28', 'open_session']]}",1.283429,True,0.349994,4.0,2.0,0.5,"[1, 4]","[6, 6]","[0.001454, 0.009504]",6.0,"[2, 4]"
1141,128,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [1115323818055857073, 1115323818055857073, '0998-06-30', 'open_session'], [None, 6, '2019-07-28', 'open_session']]}",0.202976,True,0.349419,4.0,2.0,0.5,"[1, 4]","[6, 6]","[0.001477, 0.001436]",6.0,"[2, 4]"
1141,129,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [None, None, None, None], [None, None, '2019-06-28', None]]}",4.966678,True,0.3657669999999999,4.0,2.0,0.5,"[1, 4]","[6, 6]","[0.00201, 0.002009]",6.0,"[2, 4]"
1141,130,False,,29.189535,False,0.393508,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.00314],6.0,"[2, 4]"
1141,131,False,,3.70787,False,0.392185,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.008525],5.0,"[2, 3]"
1141,132,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [4, 372390, '2019-07-28', 'open_session'], [4, 372390, '2019-07-28', 'open_session']]}",0.075718,True,0.361923,3.0,1.0,0.0,[1],[5],"[0.002717, 0.001427]",5.0,[2]
1141,133,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [4, 372390, '2019-07-28', 'open_session'], [4, 372390, '2019-07-28', 'open_session']]}",0.081157,True,0.3586479999999999,3.0,1.0,0.0,[1],[5],"[0.002127, 0.001707]",5.0,[2]
1141,134,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [6, None, '2019-07-27', None], [372389, 372389, '2019-06-27', 'open_session']]}",0.091765,True,0.3537619999999999,3.0,1.0,0.0,[1],[6],"[0.001584, 0.003619]",6.0,[2]
1141,135,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [1115323818055857073, 1115323818055857073, '0998-06-30', 'open_session'], [None, 6, '2019-07-28', 'open_session']]}",0.214826,True,0.3530219999999999,4.0,2.0,0.5,"[1, 4]","[6, 6]","[0.001477, 0.001481]",6.0,"[2, 4]"
1141,136,False,,29.817288,False,0.38347,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001615],6.0,"[2, 4]"
1141,137,False,,28.418949,False,0.395291,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.010122],6.0,"[2, 4]"
1141,138,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [5, 6, '2019-07-28', 'scroll_down']]}",0.097745,True,0.355933,3.0,1.0,0.0,[1],[6],"[0.001489, 0.001738]",6.0,[2]
1141,139,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [372390, 372390, '0998-06-30', 'open_session'], [6, 7, '2019-07-28', 'open_session']]}",0.715783,True,0.36667,4.0,2.0,0.5,"[1, 5]","[8, 8]","[0.002, 0.002839]",8.0,"[2, 5]"
1141,140,,,,False,0.384646,,,,,,,,
1141,141,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [372390, 372390, '2019-07-28', 'open_session']]}",0.236453,True,0.609291,4.0,2.0,0.5,"[1, 4]","[7, 7]","[0.013345, 0.001964]",7.0,"[2, 4]"
1141,142,,,,False,0.2311119999999999,,,,,,,,
1141,143,,,,False,0.4115959999999999,,,,,,,,
1141,144,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [None, 7, '2019-06-28', 'scroll_down'], [372360, 372360, None, 'end_session']]}",0.084531,True,0.382135,3.0,1.0,0.0,[1],[9],"[0.009368, 0.002173]",9.0,[2]
1141,145,,,,False,,,,,,,,,
1141,146,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [1115323818055857073, 1115323818055857073, '0998-06-30', 'open_session'], [None, 6, '2019-07-28', 'open_session']]}",0.220885,True,0.342204,4.0,2.0,0.5,"[1, 4]","[6, 6]","[0.001347, 0.00185]",6.0,"[2, 4]"
1141,147,False,,23.493471,False,0.3867199999999999,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.008994],6.0,"[2, 4]"
1141,148,False,,5.171542,False,0.379681,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.012684],5.0,"[2, 3]"
1141,149,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [9001424467555884131, 9001424467555884131, '0998-06-30', 'open_session'], [None, 6, '2019-07-28', 'open_session']]}",0.206252,True,0.3437759999999999,4.0,2.0,0.5,"[1, 4]","[6, 6]","[0.001868, 0.00211]",6.0,"[2, 4]"
1141,150,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [4, 372390, '2019-07-28', 'open_session'], [4, 372390, '2019-07-28', 'open_session']]}",0.484558,True,0.349657,3.0,1.0,0.0,[1],[5],"[0.007374, 0.001811]",5.0,[2]
1141,151,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [6, None, '2019-07-27', None], [372389, 372389, '2019-07-28', 'open_session']]}",0.091189,True,0.35962,3.0,1.0,0.0,[1],[6],"[0.001585, 0.002887]",6.0,[2]
1141,152,False,,2.034926,False,0.392293,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.001511],5.0,"[2, 3]"
1141,153,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [6, None, '2019-07-27', None], [372389, 372389, '2019-06-27', 'open_session']]}",0.0867,True,0.337806,3.0,1.0,0.0,[1],[6],"[0.001702, 0.001817]",6.0,[2]
1141,154,False,,31.877508,False,0.382707,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001528],6.0,"[2, 4]"
1141,155,False,,2.90768,True,0.360818,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.001554],5.0,"[2, 3]"
1141,156,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [9001424467555884131, 9001424467555884131, '0998-06-30', 'open_session'], [None, 6, '2019-07-28', 'open_session']]}",0.247987,True,0.359133,4.0,2.0,0.5,"[1, 4]","[6, 6]","[0.002182, 0.008434]",6.0,"[2, 4]"
1141,157,False,,30.799528,False,0.408251,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.002662],6.0,"[2, 4]"
1141,158,,,,False,0.375219,,,,,,,,
1141,159,False,,27.53651,False,0.384223,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.008456],6.0,"[2, 4]"
1141,160,False,,4.37815,False,,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.009832],5.0,"[2, 3]"
1141,161,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [5, 6, '2019-06-28', None], [372360, 372360, '2019-06-27', None]]}",0.082179,False,0.394349,3.0,1.0,0.0,[1],[6],"[0.0016, 0.001732]",6.0,[2]
1141,162,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [6, None, '2019-07-27', None], [372389, 372389, '2019-07-28', 'open_session']]}",0.084032,True,0.36126,3.0,1.0,0.0,[1],[6],"[0.001443, 0.003366]",6.0,[2]
1141,163,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [6, None, '2019-07-27', None], [372389, 372389, '2019-07-28', 'open_session']]}",0.158957,True,0.8745609999999999,3.0,1.0,0.0,[1],[6],"[0.002707, 0.002382]",6.0,[2]
1141,164,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [None, None, '0998-06-30', None], [None, None, '2019-07-27', None]]}",31.329906,True,0.206196,4.0,2.0,0.5,"[1, 5]","[7, 7]","[0.00202, 0.005289]",7.0,"[2, 5]"
1141,165,,,,False,,,,,,,,,
1141,166,False,,29.171203,False,0.225693,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.002784],6.0,"[2, 4]"
1141,167,,,,False,0.41304,,,,,,,,
1141,168,False,,18.933765,False,0.371957,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.012409],6.0,"[2, 4]"
1141,169,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [372360, 372360, '0998-06-30', 'end_session'], [None, 7, '2019-06-28', 'open_session']]}",14.172389,True,0.357065,4.0,2.0,0.5,"[1, 5]","[8, 8]","[0.009397, 0.004108]",8.0,"[2, 5]"
1141,170,False,,12.192578,False,,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001154],6.0,"[2, 4]"
1141,171,False,,22.428812,False,0.39552,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.007781],6.0,"[2, 4]"
1141,172,,,,False,0.371236,,,,,,,,
1141,173,,,,True,0.359779,,,,,,,,
1141,174,False,,28.086964,False,0.386751,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.009433],6.0,"[2, 4]"
1141,175,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [5, None, '2019-07-27', 'open_session'], [372389, 372389, '2019-07-28', 'scroll_down']]}",0.069217,True,0.3495129999999999,3.0,1.0,0.0,[1],[6],"[0.001596, 0.002247]",6.0,[2]
1141,176,False,,29.736172,False,0.3843999999999999,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001385],6.0,"[2, 4]"
1141,177,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [4, 372390, '2019-07-28', 'open_session'], [4, 372390, '2019-07-28', 'end_session']]}",0.07673,True,0.342976,3.0,1.0,0.0,[1],[5],"[0.001353, 0.002462]",5.0,[2]
1141,178,False,,29.851827,False,0.3936759999999999,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001378],6.0,"[2, 4]"
1141,179,False,,28.146809,False,0.39763,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001515],6.0,"[2, 4]"
1141,180,,,,False,,,,,,,,,
1141,181,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [None, None, '2019-07-27', None], [None, None, '2019-07-28', None]]}",0.086822,True,0.339308,3.0,1.0,0.0,[1],[6],"[0.010692, 0.001434]",6.0,[2]
1141,182,,,,False,,,,,,,,,
1141,183,False,,26.592326,False,0.378837,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001404],6.0,"[2, 4]"
1141,184,,,,True,0.357923,,,,,,,,
1141,185,False,,4.169507,False,0.230145,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.001366],5.0,"[2, 3]"
1141,186,False,,26.35254,False,0.394386,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.00148],6.0,"[2, 4]"
1141,187,False,,20.194528,True,0.354108,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.01015],6.0,"[2, 4]"
1141,188,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [6767967236973139612, 6767967236973139612, '2019-07-30', 'open_session'], [None, 6, '2019-07-28', 'open_session']]}",0.165364,True,0.348964,4.0,2.0,0.5,"[1, 4]","[6, 6]","[0.001612, 0.001409]",6.0,"[2, 4]"
1141,189,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [None, 6, '2019-06-28', None], [372360, 372360, None, None]]}",0.070048,False,0.392029,3.0,1.0,0.0,[1],[6],"[0.001318, 0.001655]",6.0,[2]
1141,190,False,,13.330332,False,0.382185,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001387],6.0,"[2, 4]"
1141,191,,,,False,0.384531,,,,,,,,
1141,192,False,,10.244568,False,0.386298,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.009249],6.0,"[2, 4]"
1141,193,,,,False,,,,,,,,,
1141,194,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [6, None, '2019-07-27', None], [372389, 372389, '2019-07-28', 'open_session']]}",0.131166,True,0.349056,3.0,1.0,0.0,[1],[6],"[0.001304, 0.0016]",6.0,[2]
1141,195,,,,True,0.336932,,,,,,,,
1141,196,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [None, None, None, None], [None, None, '2019-06-28', None]]}",2.08093,True,0.361328,4.0,2.0,0.5,"[1, 4]","[6, 6]","[0.007881, 0.002408]",6.0,"[2, 4]"
1141,197,False,,29.588137,False,0.374466,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.002026],6.0,"[2, 4]"
1141,198,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [6, None, '2019-07-27', None], [372389, 372389, '2019-07-28', 'open_session']]}",0.088587,True,0.351813,3.0,1.0,0.0,[1],[6],"[0.00224, 0.001716]",6.0,[2]
1141,199,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [6, None, '2019-07-27', None], [372389, 372389, '2019-07-28', 'open_session']]}",0.082172,True,0.3572059999999999,3.0,1.0,0.0,[1],[6],"[0.001571, 0.001689]",6.0,[2]
1141,200,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [None, None, '2019-07-27', None]]}",0.091364,True,0.363207,3.0,1.0,0.0,[1],[8],"[0.002169, 0.002921]",8.0,[2]
1141,201,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [5, 6, '2019-06-28', None], [372360, 372360, '2019-06-27', None]]}",0.090298,False,0.395066,3.0,1.0,0.0,[1],[6],"[0.001363, 0.0023]",6.0,[2]
1141,202,False,,29.474727,False,0.372933,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001757],6.0,"[2, 4]"
1141,203,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [372360, 372360, None, 'end_session'], [None, 7, '2019-06-28', 'open_session']]}",29.604721,True,0.365493,4.0,2.0,0.5,"[1, 5]","[8, 8]","[0.009885, 0.004684]",8.0,"[2, 5]"
1141,204,False,,30.328462,False,0.397736,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001946],6.0,"[2, 4]"
1141,205,False,,30.796283,False,0.382899,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.00956],6.0,"[2, 4]"
1141,206,False,,30.419505,True,0.348168,4.0,3.0,0.6666666666666666,"[1, 5, 6]","[6, 6, 6]",[0.00171],6.0,"[2, 4]"
1141,207,False,,30.957528,False,0.237373,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.009696],6.0,"[2, 4]"
1141,208,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [372360, 372360, '2019-07-28', 'open_session'], [5, 6, '2019-06-28', 'open_session']]}",3.40464,True,0.353059,4.0,2.0,0.5,"[1, 4]","[6, 6]","[0.009767, 0.011297]",6.0,"[2, 4]"
1141,209,,,,False,0.389072,,,,,,,,
1141,210,,,,False,0.393603,,,,,,,,
1141,211,False,,3.769243,False,0.382475,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.009719],5.0,"[2, 3]"
1141,212,False,,28.348011,False,0.792786,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001312],6.0,"[2, 4]"
1141,213,False,,18.447996,False,0.393666,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001389],6.0,"[2, 4]"
1141,214,,,,False,0.400967,,,,,,,,
1141,215,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [None, 6, '2019-06-28', None], [372360, 372360, None, None]]}",0.090655,False,0.39535,3.0,1.0,0.0,[1],[6],"[0.009058, 0.010132]",6.0,[2]
1141,216,False,,1.608606,False,0.392104,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.008734],5.0,"[2, 3]"
1141,217,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [None, None, '2019-07-28', None], [None, None, '2019-07-27', None]]}",7.675057,True,0.3504939999999999,4.0,2.0,0.5,"[1, 5]","[7, 7]","[0.008525, 0.003316]",7.0,"[2, 5]"
1141,218,False,,8.781193,False,0.395891,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.008924],6.0,"[2, 4]"
1141,219,False,,2.313503,False,0.38291,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.012127],5.0,"[2, 3]"
1141,220,,,,True,0.371441,,,,,,,,
1141,221,False,,28.478516,False,0.385461,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.002429],6.0,"[2, 4]"
1141,222,True,"{'activity': [['user_id', 'session_id', 'activity_date', 'activity_type'], [6, None, '2019-06-28', None], [372360, 372360, None, None]]}",0.096286,True,0.348478,3.0,1.0,0.0,[1],[6],"[0.0088, 0.001728]",6.0,[2]
1141,223,False,,2.008396,False,0.38836,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.001647],5.0,"[2, 3]"
1141,224,False,,30.774362,False,0.385444,4.0,3.0,0.6666666666666666,"[1, 4, 6]","[6, 6, 6]",[0.001496],6.0,"[2, 4]"
1141,225,False,,3.174321,False,,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.001468],5.0,"[2, 3]"
