ID,Benchmark,?Solved,Counterexample,Bound,Time,#Iters,#Backtracking,%Backtracking Type 2,Unsat core sizes,M sizes,AST size,nodes changed
1183,spider-train_station-0008.txt,True,"{'station': [['station_id', 'name', 'annual_entry_exit', 'annual_interchanges', 'total_passengers', 'location', 'main_services', 'number_of_platforms'], [503, None, 507, None, None, '509', '510', 619], [502, None, None, None, None, None, None, None]], 'train': [['train_id', 'name', 'time', 'service'], [500, '509', '509', '509']], 'train_station': [['train_id', 'station_id']]}",2.0,29.611847,7.0,4.0,0.5,"[1, 239, 6, 366]","[278, 278, 462, 462]",462.0,"[100, 199, 200, 363]"
1184,spider-train_station-0008.txt,True,"{'station': [['station_id', 'name', 'annual_entry_exit', 'annual_interchanges', 'total_passengers', 'location', 'main_services', 'number_of_platforms'], [513, None, None, None, 15, '527', None, 619], [512, '522', None, None, 16, None, None, 15]], 'train': [['train_id', 'name', 'time', 'service'], [514, '527', '527', '527'], [515, '527', '527', '527']], 'train_station': [['train_id', 'station_id'], [514, 512], [514, 513]]}",2.0,9.893698,4.0,1.0,0.0,[1],[289],469.0,[100]
1185,spider-train_station-0008.txt,True,"{'station': [['station_id', 'name', 'annual_entry_exit', 'annual_interchanges', 'total_passengers', 'location', 'main_services', 'number_of_platforms'], [507, None, 511, 512, None, '514', None, 25], [506, None, None, None, None, '521', None, None]], 'train': [['train_id', 'name', 'time', 'service'], [504, '514', '514', '514']], 'train_station': [['train_id', 'station_id']]}",2.0,7.905598,4.0,1.0,0.0,[1],[280],463.0,[100]
1186,spider-train_station-0008.txt,True,"{'station': [['station_id', 'name', 'annual_entry_exit', 'annual_interchanges', 'total_passengers', 'location', 'main_services', 'number_of_platforms'], [516, '520', 521, 522, -671, None, '524', 15], [515, None, 526, None, None, '528', None, 16]], 'train': [['train_id', 'name', 'time', 'service'], [514, '528', '528', '528'], [513, '528', '528', '528']], 'train_station': [['train_id', 'station_id']]}",2.0,5.798416,4.0,1.0,0.0,[1],[283],469.0,[100]
1187,spider-train_station-0008.txt,True,"{'station': [['station_id', 'name', 'annual_entry_exit', 'annual_interchanges', 'total_passengers', 'location', 'main_services', 'number_of_platforms'], [501, None, 507, None, 16, None, None, 25]], 'train': [['train_id', 'name', 'time', 'service'], [502, None, None, None], [503, None, None, None]], 'train_station': [['train_id', 'station_id']]}",2.0,7.559364,4.0,1.0,0.0,[1],[288],468.0,[100]
1188,spider-train_station-0008.txt,True,"{'station': [['station_id', 'name', 'annual_entry_exit', 'annual_interchanges', 'total_passengers', 'location', 'main_services', 'number_of_platforms'], [513, None, 517, None, 17, '519', None, 553], [512, None, 522, 523, 16, '519', None, 16]], 'train': [['train_id', 'name', 'time', 'service'], [511, '519', '519', '519'], [510, '519', '519', '519']], 'train_station': [['train_id', 'station_id'], [511, 512], [510, 513]]}",2.0,6.143205,4.0,1.0,0.0,[1],[291],474.0,[100]
1189,spider-train_station-0008.txt,True,"{'station': [['station_id', 'name', 'annual_entry_exit', 'annual_interchanges', 'total_passengers', 'location', 'main_services', 'number_of_platforms'], [506, None, 510, None, 15, '512', None, 15], [505, '514', 515, None, -77, None, None, 15]], 'train': [['train_id', 'name', 'time', 'service'], [504, '15', '15', '15'], [503, '15', '15', '15']], 'train_station': [['train_id', 'station_id'], [504, 506]]}",2.0,5.284942,4.0,1.0,0.0,[1],[293],468.0,[100]
1190,db2csv-poker_player-0026_dev.txt,True,"{'poker_player': [['poker_player_id', 'people_id', 'final_table_made', 'best_finish', 'money_rank', 'earnings'], [645, 647, 656, None, 658, 659], [644, 646, 660, 661, None, None]], 'people': [['people_id', 'nationality', 'name', 'birth_date', 'height'], [646, '652', None, '654', 655], [647, '664', None, '666', 667]]}",2.0,26.910773,6.0,3.0,0.3333333333333333,"[1, 2, 182]","[231, 231, 231]",359.0,"[100, 2, 163]"
1191,db2csv-poker_player-0026_dev.txt,True,"{'poker_player': [['poker_player_id', 'people_id', 'final_table_made', 'best_finish', 'money_rank', 'earnings'], [631, 629, None, 640, None, 642], [630, 629, 643, None, 645, 646]], 'people': [['people_id', 'nationality', 'name', 'birth_date', 'height'], [629, '636', '647', '637', None]]}",2.0,12.147795,4.0,1.0,0.0,[1],[236],367.0,[100]
1192,db2csv-poker_player-0026_dev.txt,True,"{'poker_player': [['poker_player_id', 'people_id', 'final_table_made', 'best_finish', 'money_rank', 'earnings'], [631, 632, None, None, None, 652], [630, 633, 645, 646, None, 652]], 'people': [['people_id', 'nationality', 'name', 'birth_date', 'height'], [632, '638', None, '640', 641], [633, None, None, None, None]]}",2.0,52.071836,12.0,9.0,0.1111111111111111,"[1, 153, 8, 10, 3, 5, 3, 9, 3]","[253, 253, 253, 253, 253, 253, 253, 253, 253]",380.0,"[100, 150, 152, 152, 153, 151, 151, 150, 152]"
1193,db2csv-poker_player-0026_dev.txt,True,"{'poker_player': [['poker_player_id', 'people_id', 'final_table_made', 'best_finish', 'money_rank', 'earnings'], [660, 662, None, None, 669, None], [659, 661, 677, 678, 679, None]], 'people': [['people_id', 'nationality', 'name', 'birth_date', 'height'], [662, None, '681', '672', 673], [661, None, '681', '675', 676]]}",2.0,25.362326,7.0,4.0,0.5,"[1, 179, 3, 215]","[263, 263, 263, 263]",416.0,"[100, 175, 176, 195]"
1194,db2csv-poker_player-0026_dev.txt,True,"{'poker_player': [['poker_player_id', 'people_id', 'final_table_made', 'best_finish', 'money_rank', 'earnings'], [662, 678, None, 668, 669, None], [661, 678, 674, 675, 676, 679]], 'people': [['people_id', 'nationality', 'name', 'birth_date', 'height'], [678, '670', None, '671', 672], [660, '678', None, '678', 678]]}",2.0,14.310454,4.0,1.0,0.0,[1],[280],429.0,[100]
1195,db2csv-poker_player-0026_dev.txt,True,"{'poker_player': [['poker_player_id', 'people_id', 'final_table_made', 'best_finish', 'money_rank', 'earnings'], [646, 663, 651, None, None, 665], [645, 664, None, 661, None, 665]], 'people': [['people_id', 'nationality', 'name', 'birth_date', 'height'], [664, None, None, '655', 656], [663, '657', None, '658', 659]]}",2.0,19.892659,4.0,1.0,0.0,[1],[285],437.0,[100]
1196,spider-ship_mission-0012.txt,True,"{'mission': [['mission_id', 'ship_id', 'code', 'launched_year', 'location', 'speed_knots', 'fate'], [739, 755, None, 1929, '745', 746, None], [738, 755, '751', 1929, '752', 753, '754']], 'ship': [['ship_id', 'name', 'type', 'nationality', 'tonnage'], [755, None, '748', None, None]]}",2.0,39.088031,6.0,3.0,0.3333333333333333,"[1, 3, 233]","[282, 282, 282]",455.0,"[100, 3, 212]"
1197,spider-ship_mission-0012.txt,True,"{'mission': [['mission_id', 'ship_id', 'code', 'launched_year', 'location', 'speed_knots', 'fate'], [713, 729, None, 1929, '719', None, '721'], [712, 729, '725', 1929, None, 727, '728']], 'ship': [['ship_id', 'name', 'type', 'nationality', 'tonnage'], [729, '730', '722', None, 724]]}",2.0,17.701814,4.0,1.0,0.0,[1],[290],458.0,[100]
1198,spider_bak-machine_repair-0010.txt,True,"{'repair': [['repair_id', 'name', 'launch_date', 'notes'], [748, '749', '749', '749']], 'machine': [['machine_id', 'making_year', 'class', 'team', 'machine_series', 'value_points', 'quality_rank'], [747, None, None, None, '752', None, None]], 'technician': [['technician_id', 'name', 'team', 'starting_year', 'age'], [749, '754', None, None, None]], 'repair_assignment': [['technician_id', 'repair_id', 'machine_id'], [749, 748, 747]]}",1.0,8.472089,9.0,6.0,0.3333333333333333,"[8, 224, 8, 187, 7, 4]","[272, 272, 272, 272, 272, 272]",441.0,"[103, 221, 221, 191, 184, 7]"
1199,db2csv-singer-0003_dev.txt,True,"{'singer': [['singer_id', 'name', 'birth_year', 'net_worth_millions', 'citizenship'], [359, '366', 366, 365, '366'], [360, '366', 366, None, '366']], 'song': [['song_id', 'singer_id', 'title', 'sales', 'highest_position'], [362, 359, '366', 366, 366], [361, 360, '366', 366, 366]]}",2.0,19.574088,5.0,2.0,0.5,"[1, 176]","[224, 224]",355.0,"[100, 131]"
1200,spider-company_employee-0011.txt,False,,3.0,60.005821,,,,,,,
1201,spider-loan_1-0004.txt,True,"{'bank': [['branch_id', 'bname', 'no_of_customers', 'city', 'state'], [393, 'utah609', 714, 'utah609', 'utah396']], 'customer': [['cust_id', 'branch_id', 'cust_name', 'acc_type', 'acc_bal', 'no_of_loans', 'credit_score', 'state']], 'loan': [['loan_id', 'cust_id', 'branch_id', 'loan_type', 'amount']]}",2.0,35.341821,4.0,1.0,0.0,[2],[220],348.0,[101]
1202,spider-loan_1-0004.txt,True,"{'bank': [['branch_id', 'bname', 'no_of_customers', 'city', 'state'], [401, 'utah609', 581, 'utah609', 'utah404']], 'customer': [['cust_id', 'branch_id', 'cust_name', 'acc_type', 'acc_bal', 'no_of_loans', 'credit_score', 'state'], ['utah399', 401, 'utah609', 'utah609', 609, 609, 609, 'utah609']], 'loan': [['loan_id', 'cust_id', 'branch_id', 'loan_type', 'amount']]}",2.0,32.658339,4.0,1.0,0.0,[2],[228],358.0,[101]
1203,spider-loan_1-0004.txt,True,"{'bank': [['branch_id', 'bname', 'no_of_customers', 'city', 'state'], [436, None, None, None, None], [435, None, 931, None, 'utah443']], 'customer': [['cust_id', 'branch_id', 'cust_name', 'acc_type', 'acc_bal', 'no_of_loans', 'credit_score', 'state'], ['utah434', 435, None, None, None, None, None, None]], 'loan': [['loan_id', 'cust_id', 'branch_id', 'loan_type', 'amount']]}",2.0,23.071749,4.0,1.0,0.0,[2],[242],382.0,[101]
1204,spider-loan_1-0004.txt,True,"{'bank': [['branch_id', 'bname', 'no_of_customers', 'city', 'state'], [353, 'utah360', None, 'utah361', 'utah'], [354, 'utah362', -1, 'utah363', 'utah']], 'customer': [['cust_id', 'branch_id', 'cust_name', 'acc_type', 'acc_bal', 'no_of_loans', 'credit_score', 'state'], ['utah355', 353, 'utah-1', 'utah-1', -1, -1, -1, 'utah-1']], 'loan': [['loan_id', 'cust_id', 'branch_id', 'loan_type', 'amount'], ['utah356', 355, 353, 'utah-1', -1]]}",2.0,37.833844,4.0,1.0,0.0,[1],[240],366.0,[100]
1205,spider-loan_1-0004.txt,True,"{'bank': [['branch_id', 'bname', 'no_of_customers', 'city', 'state']], 'customer': [['cust_id', 'branch_id', 'cust_name', 'acc_type', 'acc_bal', 'no_of_loans', 'credit_score', 'state'], ['utah378', None, None, None, None, None, None, None]], 'loan': [['loan_id', 'cust_id', 'branch_id', 'loan_type', 'amount']]}",2.0,19.591398,4.0,1.0,0.0,[2],[248],370.0,[101]
1206,spider-loan_1-0004.txt,True,"{'bank': [['branch_id', 'bname', 'no_of_customers', 'city', 'state'], [390, 'utah395', None, 'utah397', 'utah'], [389, 'utah398', -2, 'utah399', 'utah']], 'customer': [['cust_id', 'branch_id', 'cust_name', 'acc_type', 'acc_bal', 'no_of_loans', 'credit_score', 'state'], ['utah387', None, 'utah-2', 'utah-2', -2, -2, -2, 'utah-2']], 'loan': [['loan_id', 'cust_id', 'branch_id', 'loan_type', 'amount'], ['utah392', None, None, 'utah-2', -2], ['utah391', None, 389, 'utah-2', -2]]}",2.0,21.355739,4.0,1.0,0.0,[1],[254],390.0,[100]
1207,spider-loan_1-0004.txt,True,"{'bank': [['branch_id', 'bname', 'no_of_customers', 'city', 'state'], [386, None, None, None, 'utah393']], 'customer': [['cust_id', 'branch_id', 'cust_name', 'acc_type', 'acc_bal', 'no_of_loans', 'credit_score', 'state'], ['utah387', 386, None, None, None, None, None, None]], 'loan': [['loan_id', 'cust_id', 'branch_id', 'loan_type', 'amount']]}",2.0,22.214358,4.0,1.0,0.0,[2],[250],380.0,[101]
1208,spider-loan_1-0004.txt,True,"{'bank': [['branch_id', 'bname', 'no_of_customers', 'city', 'state'], [396, 'utah406', None, 'utah406', 'utah403'], [395, 'utah405', None, 'utah407', 'utah']], 'customer': [['cust_id', 'branch_id', 'cust_name', 'acc_type', 'acc_bal', 'no_of_loans', 'credit_score', 'state'], ['utah397', None, 'utah406', 'utah406', 406, 406, 406, 'utah406'], ['utah398', 396, 'utah406', 'utah406', 406, 406, 406, 'utah406']], 'loan': [['loan_id', 'cust_id', 'branch_id', 'loan_type', 'amount'], ['utah400', 397, None, 'utah406', 406], ['utah399', 397, 395, 'utah406', 406]]}",2.0,29.379245,4.0,1.0,0.0,[1],[256],400.0,[100]
1209,spider-loan_1-0004.txt,True,"{'bank': [['branch_id', 'bname', 'no_of_customers', 'city', 'state'], [421, 'utah426', -8385, 'utah427', 'utah'], [420, 'utah428', -8386, 'utah429', 'utah']], 'customer': [['cust_id', 'branch_id', 'cust_name', 'acc_type', 'acc_bal', 'no_of_loans', 'credit_score', 'state'], ['utah423', 421, 'utah-8386', 'utah-8386', -8386, -8386, -8386, 'utah-8386'], ['utah422', 421, 'utah-8386', 'utah-8386', -8386, -8386, -8386, 'utah-8386']], 'loan': [['loan_id', 'cust_id', 'branch_id', 'loan_type', 'amount'], ['utah-8386', 422, 421, 'utah-8386', -8386]]}",2.0,39.009884,4.0,1.0,0.0,[2],[255],404.0,[101]
1210,spider_bak-cre_Theme_park-0011.txt,True,"{'ref_hotel_star_ratings': [['star_rating_code', 'star_rating_description'], ['402', '0'], ['401', '0']], 'locations': [['location_id', 'location_name', 'address', 'other_details'], [404, '0', '0', '0']], 'ref_attraction_types': [['attraction_type_code', 'attraction_type_description'], ['405', '0']], 'visitors': [['tourist_id', 'tourist_details'], [407, '0']], 'features': [['feature_id', 'feature_details'], [409, '0'], [408, '0']], 'hotels': [['hotel_id', 'star_rating_code', 'pets_allowed_yn', 'price_range', 'other_hotel_details']], 'tourist_attractions': [['tourist_attraction_id', 'attraction_type_code', 'location_id', 'how_to_get_there', 'name', 'description', 'opening_hours', 'other_details'], [413, '405', 404, '0', '0', '0', '0', '0'], [412, None, None, '0', '0', '0', '0', '0']], 'street_markets': [['market_id', 'market_details']], 'shops': [['shop_id', 'shop_details']], 'museums': [['museum_id', 'museum_details']], 'royal_family': [['royal_family_id', 'royal_family_details']], 'theme_parks': [['theme_park_id', 'theme_park_details']], 'visits': [['visit_id', 'tourist_id', 'tourist_attraction_id', 'visit_date', 'visit_details']], 'photos': [['photo_id', 'tourist_attraction_id', 'name', 'description', 'filename', 'other_details']], 'staff': [['staff_id', 'tourist_attraction_id', 'name', 'other_details']], 'tourist_attraction_features': [['tourist_attraction_id', 'feature_id']]}",2.0,7.638054,4.0,1.0,0.0,[2],[252],417.0,[101]
1211,spider_bak-hospital_1-0011.txt,True,"{'physician': [['employeeid', 'name', 'position', 'ssn'], [422, '0', '0', 0], [421, '0', '0', 0]], 'department': [['departmentid', 'head', 'name'], [423, 421, '0']], 'affiliated_with': [['physician', 'department', 'primaryaffiliation']], 'procedures': [['code', 'name', 'cost'], [426, '0', 0], [425, '0', 0]], 'trained_in': [['physician', 'treatment', 'certificationdate', 'certificationexpires']], 'patient': [['ssn', 'pcp', 'name', 'address', 'phone', 'insuranceid'], [428, None, '0', '0', '0', 0]], 'nurse': [['employeeid', 'name', 'position', 'registered', 'ssn'], [430, '0', '0', 0, 0], [429, '0', '0', 0, 0]], 'appointment': [['appointmentid', 'physician', 'prepnurse', 'patient', 'start', 'end', 'examinationroom']], 'medication': [['code', 'name', 'brand', 'description'], [431, '0', '0', '0']], 'prescribes': [['physician', 'patient', 'medication', 'date', 'appointment', 'dose']], 'block': [['blockfloor', 'blockcode'], [435, 437], [434, 436]], 'room': [['roomnumber', 'blockfloor', 'blockcode', 'roomtype', 'unavailable'], [438, 434, 437, '0', 0]], 'on_call': [['nurse', 'blockfloor', 'blockcode', 'oncallstart', 'oncallend']], 'stay': [['stayid', 'room', 'patient', 'staystart', 'stayend'], [0, 438, None, 0, 0]], 'undergoes': [['patient', 'procedures', 'stay', 'dateundergoes', 'assistingnurse', 'physician']]}",2.0,6.135933,4.0,1.0,0.0,[2],[231],370.0,[101]
1212,spider_bak-hospital_1-0011.txt,True,"{'physician': [['employeeid', 'name', 'position', 'ssn'], [428, '0', '0', 0], [427, '0', '0', 0]], 'department': [['departmentid', 'head', 'name'], [430, 428, '0']], 'affiliated_with': [['physician', 'department', 'primaryaffiliation']], 'procedures': [['code', 'name', 'cost'], [432, '0', 0]], 'trained_in': [['physician', 'treatment', 'certificationdate', 'certificationexpires']], 'patient': [['ssn', 'pcp', 'name', 'address', 'phone', 'insuranceid'], [435, 428, '0', '0', '0', 0]], 'nurse': [['employeeid', 'name', 'position', 'registered', 'ssn'], [437, '0', '0', 0, 0], [436, '0', '0', 0, 0]], 'appointment': [['appointmentid', 'physician', 'prepnurse', 'patient', 'start', 'end', 'examinationroom'], [439, 427, None, None, 0, 0, '0']], 'medication': [['code', 'name', 'brand', 'description']], 'prescribes': [['physician', 'patient', 'medication', 'date', 'appointment', 'dose']], 'block': [['blockfloor', 'blockcode'], [445, 0], [444, 446]], 'room': [['roomnumber', 'blockfloor', 'blockcode', 'roomtype', 'unavailable']], 'on_call': [['nurse', 'blockfloor', 'blockcode', 'oncallstart', 'oncallend']], 'stay': [['stayid', 'room', 'patient', 'staystart', 'stayend']], 'undergoes': [['patient', 'procedures', 'stay', 'dateundergoes', 'assistingnurse', 'physician']]}",2.0,3.252108,4.0,1.0,0.0,[2],[238],373.0,[101]
1213,spider_bak-hospital_1-0011.txt,True,"{'physician': [['employeeid', 'name', 'position', 'ssn'], [457, '680', '680', 680], [456, '680', '680', 680]], 'department': [['departmentid', 'head', 'name'], [459, 456, '680'], [458, 456, '680']], 'affiliated_with': [['physician', 'department', 'primaryaffiliation']], 'procedures': [['code', 'name', 'cost'], [461, '680', 680], [460, '680', 680]], 'trained_in': [['physician', 'treatment', 'certificationdate', 'certificationexpires'], [457, 460, 680, 680], [456, 461, 680, 680]], 'patient': [['ssn', 'pcp', 'name', 'address', 'phone', 'insuranceid'], [680, 457, '680', '680', '680', 680], [462, None, '680', '680', '680', 680]], 'nurse': [['employeeid', 'name', 'position', 'registered', 'ssn'], [464, '680', '680', 680, 680], [463, '680', '680', 680, 680]], 'appointment': [['appointmentid', 'physician', 'prepnurse', 'patient', 'start', 'end', 'examinationroom'], [466, 456, 463, 462, 680, 680, '680'], [465, 457, 463, 462, 680, 680, '680']], 'medication': [['code', 'name', 'brand', 'description'], [468, '680', '680', '680'], [467, '680', '680', '680']], 'prescribes': [['physician', 'patient', 'medication', 'date', 'appointment', 'dose'], [457, 462, 468, 470, 465, '680'], [456, 680, 467, 469, 465, '680']], 'block': [['blockfloor', 'blockcode'], [472, 473], [471, 680]], 'room': [['roomnumber', 'blockfloor', 'blockcode', 'roomtype', 'unavailable'], [112, 471, None, '680', 680]], 'on_call': [['nurse', 'blockfloor', 'blockcode', 'oncallstart', 'oncallend']], 'stay': [['stayid', 'room', 'patient', 'staystart', 'stayend'], [477, 112, 680, 480, 481], [476, 112, 680, 482, 483]], 'undergoes': [['patient', 'procedures', 'stay', 'dateundergoes', 'assistingnurse', 'physician']]}",2.0,5.761215,4.0,1.0,0.0,[2],[233],357.0,[101]
1214,spider_bak-hospital_1-0011.txt,True,"{'physician': [['employeeid', 'name', 'position', 'ssn'], [428, '0', '0', 0], [427, '0', '0', 0]], 'department': [['departmentid', 'head', 'name'], [430, None, '0']], 'affiliated_with': [['physician', 'department', 'primaryaffiliation']], 'procedures': [['code', 'name', 'cost'], [432, '0', 0], [431, '0', 0]], 'trained_in': [['physician', 'treatment', 'certificationdate', 'certificationexpires']], 'patient': [['ssn', 'pcp', 'name', 'address', 'phone', 'insuranceid'], [433, 427, '0', '0', '0', 0], [449, 427, '0', '0', '0', 0]], 'nurse': [['employeeid', 'name', 'position', 'registered', 'ssn'], [434, '0', '0', 0, 0]], 'appointment': [['appointmentid', 'physician', 'prepnurse', 'patient', 'start', 'end', 'examinationroom']], 'medication': [['code', 'name', 'brand', 'description'], [437, '0', '0', '0']], 'prescribes': [['physician', 'patient', 'medication', 'date', 'appointment', 'dose']], 'block': [['blockfloor', 'blockcode'], [441, 443], [440, 442]], 'room': [['roomnumber', 'blockfloor', 'blockcode', 'roomtype', 'unavailable'], [447, 441, 442, '0', 0]], 'on_call': [['nurse', 'blockfloor', 'blockcode', 'oncallstart', 'oncallend']], 'stay': [['stayid', 'room', 'patient', 'staystart', 'stayend'], [446, 447, None, 0, 0], [445, 447, 449, 0, 0]], 'undergoes': [['patient', 'procedures', 'stay', 'dateundergoes', 'assistingnurse', 'physician']]}",2.0,10.586505,4.0,1.0,0.0,[2],[226],381.0,[101]
1215,spider_bak-hospital_1-0011.txt,True,"{'physician': [['employeeid', 'name', 'position', 'ssn'], [431, '0', '0', 0], [430, '0', '0', 0]], 'department': [['departmentid', 'head', 'name'], [433, 430, '0'], [432, 431, '0']], 'affiliated_with': [['physician', 'department', 'primaryaffiliation'], [431, 432, 0], [430, 433, 0]], 'procedures': [['code', 'name', 'cost'], [435, '0', 0], [434, '0', 0]], 'trained_in': [['physician', 'treatment', 'certificationdate', 'certificationexpires']], 'patient': [['ssn', 'pcp', 'name', 'address', 'phone', 'insuranceid'], [437, 430, '0', '0', '0', 0], [436, 430, '0', '0', '0', 0]], 'nurse': [['employeeid', 'name', 'position', 'registered', 'ssn'], [439, '0', '0', 0, 0], [438, '0', '0', 0, 0]], 'appointment': [['appointmentid', 'physician', 'prepnurse', 'patient', 'start', 'end', 'examinationroom']], 'medication': [['code', 'name', 'brand', 'description'], [443, '0', '0', '0'], [442, '0', '0', '0']], 'prescribes': [['physician', 'patient', 'medication', 'date', 'appointment', 'dose'], [430, 437, 442, 0, None, '0']], 'block': [['blockfloor', 'blockcode'], [445, 0], [444, 446]], 'room': [['roomnumber', 'blockfloor', 'blockcode', 'roomtype', 'unavailable'], [447, None, 446, '0', 0], [584, 445, 446, '0', 0]], 'on_call': [['nurse', 'blockfloor', 'blockcode', 'oncallstart', 'oncallend'], [438, 444, 446, 0, 0]], 'stay': [['stayid', 'room', 'patient', 'staystart', 'stayend'], [450, None, None, 0, 0], [449, 584, None, 0, 0]], 'undergoes': [['patient', 'procedures', 'stay', 'dateundergoes', 'assistingnurse', 'physician'], [436, 435, 450, 0, None, None]]}",2.0,5.801958,4.0,1.0,0.0,[2],[245],383.0,[101]
1216,spider_bak-hospital_1-0011.txt,True,"{'physician': [['employeeid', 'name', 'position', 'ssn'], [479, '112', '112', 112], [478, '112', '112', 112]], 'department': [['departmentid', 'head', 'name'], [481, 479, '112'], [480, 478, '112']], 'affiliated_with': [['physician', 'department', 'primaryaffiliation'], [478, 481, 112]], 'procedures': [['code', 'name', 'cost'], [483, '112', 112], [482, '112', 112]], 'trained_in': [['physician', 'treatment', 'certificationdate', 'certificationexpires'], [478, 483, 112, 112]], 'patient': [['ssn', 'pcp', 'name', 'address', 'phone', 'insuranceid'], [496, None, '112', '112', '112', 112]], 'nurse': [['employeeid', 'name', 'position', 'registered', 'ssn'], [485, '112', '112', 112, 112], [484, '112', '112', 112, 112]], 'appointment': [['appointmentid', 'physician', 'prepnurse', 'patient', 'start', 'end', 'examinationroom'], [487, 479, 485, 496, 112, 112, '112'], [486, 478, 484, 496, 112, 112, '112']], 'medication': [['code', 'name', 'brand', 'description'], [489, '112', '112', '112'], [488, '112', '112', '112']], 'prescribes': [['physician', 'patient', 'medication', 'date', 'appointment', 'dose']], 'block': [['blockfloor', 'blockcode'], [491, 493], [490, 492]], 'room': [['roomnumber', 'blockfloor', 'blockcode', 'roomtype', 'unavailable'], [112, 491, 493, '112', 112]], 'on_call': [['nurse', 'blockfloor', 'blockcode', 'oncallstart', 'oncallend'], [484, 491, 492, 112, 112], [485, 490, 493, 112, 112]], 'stay': [['stayid', 'room', 'patient', 'staystart', 'stayend'], [495, 112, 496, 500, 501], [494, 112, None, 502, 503]], 'undergoes': [['patient', 'procedures', 'stay', 'dateundergoes', 'assistingnurse', 'physician']]}",2.0,7.380716,4.0,1.0,0.0,[2],[274],431.0,[101]
1217,spider_bak-hospital_1-0011.txt,True,"{'physician': [['employeeid', 'name', 'position', 'ssn'], [394, '112', '112', 112], [393, '112', '112', 112]], 'department': [['departmentid', 'head', 'name'], [395, 393, '112']], 'affiliated_with': [['physician', 'department', 'primaryaffiliation']], 'procedures': [['code', 'name', 'cost'], [398, '112', 112], [397, '112', 112]], 'trained_in': [['physician', 'treatment', 'certificationdate', 'certificationexpires'], [394, 397, 112, 112]], 'patient': [['ssn', 'pcp', 'name', 'address', 'phone', 'insuranceid'], [410, 394, '112', '112', '112', 112], [409, 394, '112', '112', '112', 112]], 'nurse': [['employeeid', 'name', 'position', 'registered', 'ssn'], [400, '112', '112', 112, 112], [399, '112', '112', 112, 112]], 'appointment': [['appointmentid', 'physician', 'prepnurse', 'patient', 'start', 'end', 'examinationroom'], [112, 394, None, 409, 112, 112, '112']], 'medication': [['code', 'name', 'brand', 'description'], [402, '112', '112', '112'], [401, '112', '112', '112']], 'prescribes': [['physician', 'patient', 'medication', 'date', 'appointment', 'dose']], 'block': [['blockfloor', 'blockcode'], [404, 405], [403, 112]], 'room': [['roomnumber', 'blockfloor', 'blockcode', 'roomtype', 'unavailable'], [112, 403, None, '112', 112], [406, 404, 405, '112', 112]], 'on_call': [['nurse', 'blockfloor', 'blockcode', 'oncallstart', 'oncallend']], 'stay': [['stayid', 'room', 'patient', 'staystart', 'stayend'], [408, 112, 409, 413, 414], [407, 112, 410, 415, 416]], 'undergoes': [['patient', 'procedures', 'stay', 'dateundergoes', 'assistingnurse', 'physician']]}",2.0,31.127603,5.0,2.0,0.5,"[1, 207]","[254, 254]",387.0,"[100, 147]"
1218,spider_bak-hospital_1-0011.txt,True,"{'physician': [['employeeid', 'name', 'position', 'ssn'], [423, '0', '0', 0], [422, '0', '0', 0]], 'department': [['departmentid', 'head', 'name']], 'affiliated_with': [['physician', 'department', 'primaryaffiliation']], 'procedures': [['code', 'name', 'cost'], [426, '0', 0]], 'trained_in': [['physician', 'treatment', 'certificationdate', 'certificationexpires']], 'patient': [['ssn', 'pcp', 'name', 'address', 'phone', 'insuranceid'], [428, 422, '0', '0', '0', 0]], 'nurse': [['employeeid', 'name', 'position', 'registered', 'ssn'], [430, '0', '0', 0, 0], [429, '0', '0', 0, 0]], 'appointment': [['appointmentid', 'physician', 'prepnurse', 'patient', 'start', 'end', 'examinationroom']], 'medication': [['code', 'name', 'brand', 'description']], 'prescribes': [['physician', 'patient', 'medication', 'date', 'appointment', 'dose']], 'block': [['blockfloor', 'blockcode'], [438, 440], [437, 439]], 'room': [['roomnumber', 'blockfloor', 'blockcode', 'roomtype', 'unavailable'], [446, 438, 440, '0', 0]], 'on_call': [['nurse', 'blockfloor', 'blockcode', 'oncallstart', 'oncallend']], 'stay': [['stayid', 'room', 'patient', 'staystart', 'stayend'], [445, 446, None, 0, 0], [444, None, None, 0, 0]], 'undergoes': [['patient', 'procedures', 'stay', 'dateundergoes', 'assistingnurse', 'physician']]}",2.0,6.084231,4.0,1.0,0.0,[2],[249],371.0,[101]
